identifier,L_min,L_max,P_min,P_max,S_min,S_max
ISPY2_309830,-173.51351928710938,-5.076019287109375,-153.2284698486328,15.209030151367188,-21.480247497558594,42.519752502441406
DUKE_377,-28.17390012741089,139.86700600385666,-83.1371186375618,84.90378749370575,-56.31102812290192,8.68893313407898
ISPY2_896852,-173.03339189291,-5.016094088554382,-137.7204988002777,30.29679900407791,-24.27100372314453,39.72899627685547
NACT_45,-143.89999330043793,26.09999656677246,-152.7312469482422,15.315628051757812,-45.953125,18.734375
ISPY2_221375,-186.9084873199463,-18.57949209213257,-175.87069630622864,-7.541701078414917,2.266998291015625,67.26699829101562
ISPY2_640043,11.988006591796875,180.73800659179688,-143.5625,25.1875,-11.075111746788025,52.924970269203186
DUKE_398,-192.2139832293688,-24.13362391478555,-85.91858880970292,82.16177043593265,-14.248184204101562,49.75181579589844
ISPY2_955035,-149.0476005077362,18.99330562353134,-85.42071032524109,82.62019580602646,-54.89000082015991,11.110000610351562
ISPY2_159352,-158.1261444091797,10.623855590820312,-90.75090026855469,77.99909973144531,20.8816556930542,85.68165826797485
ISPY2_146033,-168.7085936665535,-0.691295862197876,-88.78410166501999,79.23319613933563,-51.05400085449219,12.945999145507812
NACT_58,-16.399993896484375,151.60000610351562,-111.1312484741211,56.915626525878906,-16.421875,48.265625
ISPY2_257735,17.582730770111084,185.70773077011108,-95.85980224609375,72.26519775390625,11.803886413574219,76.80388641357422
NACT_31,-167.3000030517578,0.6999969482421875,-101.89375305175781,66.85624694824219,-13.21875,50.84375
ISPY2_330134,41.40419501066208,209.44510114192963,-130.78050953149796,37.26039659976959,-0.6590046882629395,64.14099788665771
ISPY2_676048,-172.96875,-4.921875,-76.26834869384766,91.77852630615234,-64.62227630615234,-0.6222763061523438
DUKE_258,5.171608924865723,173.65101277828217,-153.663605093956,14.81579875946045,-7.719174385070801,56.28093242645264
ISPY2_790722,-167.69451189041138,0.5199925899505615,-98.98550343513489,69.22900104522705,-51.90229797363281,12.097702026367188
ISPY2_680881,-21.181195318698883,146.97210717201233,-77.86700052022934,90.28630197048187,-79.29560089111328,-15.295600891113281
ISPY2_462605,26.802277386188507,195.03144067525864,-127.17553079128265,41.053632497787476,51.887776017189026,116.78777742385864
ISPY2_724384,-166.08599877357483,2.1285057067871094,-141.95000553131104,26.264498949050903,-30.709701538085938,33.29029846191406
ISPY2_407539,-189.73181414604187,-21.690908014774323,-157.39230585098267,10.648600280284882,-51.58799743652344,12.412002563476562
ISPY2_661730,-175.0570067167282,-7.016100585460663,-92.88190400600433,75.15900212526321,18.22950267791748,84.22950410842896
ISPY1_1215,28.12128758430481,198.12122678756714,-92.537109375,76.212890625,-87.02023595571518,-22.95774084329605
ISPY1_1102,-114.4389021396637,55.56147074699402,-75.71524810791016,93.03475189208984,31.5935001373291,95.6560001373291
ISPY2_473505,7.9250030517578125,176.6750030517578,-230.59379959106445,-61.84379959106445,-26.962626099586487,37.037455916404724
DUKE_799,-30.314770752899754,138.25666187215944,-85.375311518486,83.19612103742404,-32.901939392089844,31.098060607910156
ISPY1_1168,-20.399993181228638,149.8000032901764,-101.75157880783081,67.19365119934082,-90.12490034103394,-25.671806812286377
ISPY2_239061,3.660003662109375,171.78500366210938,-88.27000427246094,79.85499572753906,-39.49218773841858,24.507894277572632
ISPY2_924812,13.053567886352539,181.10044288635254,-126.7182388305664,41.328636169433594,136.97267150878906,200.97267150878906
DUKE_886,-196.55897527917438,-27.80897524456325,-63.484909056175056,105.26509090921381,1.216705322265625,65.21670532226562
NACT_14,-13.0,155.0,-137.1750030517578,31.574996948242188,-37.4375,26.625
ISPY2_894128,14.239393413066864,183.00019520521164,-123.29280370473862,45.46799808740616,-104.56099700927734,-40.560997009277344
NACT_66,10.599987983703613,178.60000801086426,-110.9906234741211,57.056251525878906,-4.46875,60.21875
ISPY1_1061,-160.8000030517578,7.1999969482421875,-104.36094522476196,63.803019523620605,-45.601460456848145,19.203189373016357
ISPY2_692885,-30.524500370025635,137.8044948577881,-69.46299767494202,98.8659975528717,-32.497204542160034,32.30279803276062
DUKE_387,-140.85349321365356,27.475502014160156,-116.05898904800415,52.27000617980957,-51.661038398742676,13.138925552368164
ISPY2_350331,-168.11476135253906,0.6352386474609375,-120.705322265625,48.044677734375,-18.96104645729065,45.838956117630005
ISPY2_703455,-17.9219970703125,150.2030029296875,-86.30599975585938,81.81900024414062,-30.462997436523438,33.53700256347656
ISPY2_797639,-166.6903937458992,1.530403733253479,-90.88179534673691,77.33900213241577,-21.437904357910156,42.562095642089844
ISPY2_362993,-23.87689518928528,144.8839066028595,-145.15310341119766,23.607698380947113,-28.754799604415894,36.04520297050476
ISPY2_567201,-183.17561048269272,-15.134704351425171,-90.54040813446045,77.5004979968071,-122.65099716186523,-56.65099573135376
ISPY2_411806,-168.64199876785278,0.08196371793746948,-72.87925660610199,95.84470587968826,-0.2480154037475586,64.65198600292206
ISPY2_892390,-2.580003023147583,166.0886926651001,-185.00279474258423,-16.334099054336548,-41.45009922981262,22.54998278617859
NACT_51,-217.20001029968262,-46.999996185302734,-131.71875,37.03125,-69.8125,-5.75
ISPY2_451816,3.3800113201141357,171.70900654792786,-104.3219952583313,64.00699996948242,-28.243698120117188,35.75630187988281
DUKE_271,-162.1861420339962,6.5638580006149985,-114.94430542476744,53.805694540621346,-6.312955260276794,58.58704614639282
ISPY2_415039,-169.99999976158142,-1.6666704416275024,-106.005400121212,62.32792919874191,-12.215621948242188,51.78437805175781
ISPY2_983841,8.992589950561523,177.47199380397797,-112.91600131988525,55.56340253353119,1.1939990520477295,65.99400162696838
ISPY2_941191,-161.24420166015625,6.796704471111298,-72.8538047671318,95.18710136413574,-14.563600063323975,50.23640251159668
DUKE_757,-126.31800371408463,41.699294090270996,-108.73030143976212,59.286996364593506,-28.71929931640625,35.28070068359375
ISPY2_422454,-156.328125,12.421875,-92.48458862304688,76.26541137695312,-36.54801905155182,28.351982355117798
ISPY2_454808,-178.535693526268,-10.090501427650452,-67.62289220094681,100.82229989767075,-41.197007179260254,23.6029953956604
ISPY2_362150,-181.42150872945786,-13.380602598190308,-103.27910274267197,64.76180338859558,-11.624099016189575,54.3759024143219
DUKE_205,-170.48450314998627,-2.4672053456306458,-81.04179227352142,86.9755055308342,-27.465599060058594,36.534400939941406
ISPY2_510543,-169.18830448389053,-1.1473983526229858,-96.27780419588089,71.76310193538666,73.88799810409546,138.6880006790161
ISPY2_623569,-184.2048797607422,-16.158004760742188,-48.504234313964844,119.54264068603516,-16.747894287109375,47.252105712890625
ISPY1_1160,43.498992919921875,211.49899291992188,-139.0241241455078,29.413375854492188,-23.097000122070312,41.35612487792969
ISPY2_688291,32.831598460674286,200.87250459194183,-80.17170238494873,87.86920374631882,-21.297294855117798,44.70270657539368
DUKE_202,0.3299088982901882,169.07990356848336,-122.96306965433723,45.78692494663352,-23.003631591796875,40.996368408203125
ISPY2_611662,0.7389984130859375,168.86399841308594,-155.7849998474121,12.34000015258789,10.145999431610107,74.94600200653076
ISPY2_406190,-181.54867553710938,-12.798675537109375,-149.79689025878906,18.953109741210938,23.774215698242188,88.77421569824219
NACT_55,-148.10000276565552,21.3000009059906,-137.21875,31.53125,-0.31874847412109375,63.743751525878906
ISPY2_356684,-5.46730637550354,162.92179358005524,-101.2919054031372,67.09719455242157,6.429402112960815,71.22940468788147
NACT_50,-8.399993896484375,159.60000610351562,-101.625,66.421875,15.46875,80.15625
DUKE_290,-27.462493965386155,141.28750606922497,-95.00804141356281,73.74195855182606,-8.485260009765625,55.514739990234375
ISPY2_498024,-154.52300417423248,13.63029831647873,-115.58760225772858,52.565700232982635,-75.0,-8.999998569488525
ISPY2_728182,-0.889348030090332,167.159423828125,-100.86520338058472,67.18356847763062,-72.33012795448303,-7.530125379562378
ISPY2_490805,7.675197422504425,175.82849991321564,-63.56060528755188,104.59269720315933,-118.0360038280487,-52.03600239753723
ISPY1_1078,25.000003814697266,195.0999960899353,-135.14219331741333,33.02177143096924,-89.91394138336182,-25.109291553497314
ISPY2_188511,25.32403564453125,193.99591064453125,-95.52919006347656,73.14268493652344,-32.85358226299286,32.04641914367676
ISPY2_180663,14.429336547851562,182.86683654785156,-124.57221984863281,43.86528015136719,-19.605395078659058,45.29460632801056
ISPY2_166782,-201.87993395328522,-33.57993841171265,-164.43544495105743,3.8645505905151367,-53.96739196777344,11.032608032226562
DUKE_527,-160.34716433852884,8.402830331664326,-57.452648405545574,111.2973461954252,-52.827415466308594,11.172584533691406
ISPY2_414844,-175.37454223632812,-7.210479736328125,-85.9283218383789,82.2357406616211,-99.62603116035461,-34.626033544540405
ISPY1_1201,3.0195605754852295,174.01949262619019,-112.52981567382812,55.829559326171875,-9.363533020019531,54.69896697998047
ISPY1_1054,-140.01500511169434,29.984865188598633,-119.86212158203125,48.18475341796875,-8.1875,56.5
DUKE_233,-202.14239484071732,-34.10148870944977,-95.11161279678345,72.9292933344841,-35.93883568048477,29.06109070777893
ISPY2_695521,-2.340308368206024,165.70059776306152,-95.28640723228455,72.754498898983,-17.946097373962402,48.05390405654907
DUKE_512,-196.09375004470613,-27.34375001009493,-17.599884028876716,151.15011593651207,-51.53147888183594,12.468521118164062
ISPY2_760011,-179.2830047607422,-11.236129760742188,-55.83197784423828,112.21489715576172,-73.9286117553711,-9.928611755371094
ISPY2_614044,-177.1875,-9.140625,-77.4608383178711,90.5860366821289,-35.90557098388672,28.09442901611328
ISPY2_580632,-5.081003904342651,163.1335005760193,-110.70350408554077,57.51100039482117,-61.88099670410156,2.1190032958984375
ISPY2_284355,-186.27961027622223,-18.23870414495468,-76.28040599822998,91.76050013303757,-76.58799886703491,-10.587997436523438
ISPY2_136536,-30.505707502365112,137.79428803920746,-102.78235673904419,65.51763880252838,-16.634193420410156,48.365806579589844
ISPY2_987914,-158.04201024770737,9.99889588356018,-107.04780787229538,60.99309825897217,47.8026921749115,113.80269360542297
ISPY2_199115,27.444105625152588,195.4614034295082,-74.89719992876053,93.12009787559509,3.0,67.0
ISPY2_640463,-190.11029052734375,-21.43841552734375,-103.99658203125,64.67529296875,-7.5748291015625,57.4251708984375
DUKE_129,-212.34410738945007,-43.955007433891296,-96.63789808750153,71.75120186805725,-24.280080199241638,40.719850063323975
NACT_32,-155.6999969482422,12.300003051757812,-112.90312194824219,55.14375305175781,-49.015625,15.671875
ISPY2_587604,2.900390625,171.123046875,-64.62834930419922,103.59430694580078,-36.035118103027344,27.964881896972656
ISPY2_746731,9.31295394897461,177.3598289489746,-90.05164337158203,77.99523162841797,-46.370460510253906,17.629539489746094
ISPY1_1040,-173.83375549316406,-5.240322113037109,-131.53399538993835,36.590972542762756,-1.1496963500976562,63.225303649902344
ISPY2_355942,-138.34540647268295,29.695499658584595,-100.9634080529213,67.07749807834625,-47.451000452041626,17.34900212287903
ISPY2_972307,-156.71160471439362,11.329301416873932,-92.74960380792618,75.29130232334137,24.63050651550293,89.43050909042358
ISPY2_115987,29.712700486183167,197.7536066174507,-66.05530774593353,101.98559838533401,-77.39979600906372,-11.399794578552246
ISPY1_1194,25.44512939453125,195.44512939453125,-79.69892883300781,88.34794616699219,-22.971038818359375,41.716461181640625
DUKE_751,-148.23330342769623,19.783994376659393,-98.31018948554993,69.7071083188057,-36.398794412612915,28.601107835769653
ISPY2_589502,14.50022703409195,182.54710203409195,-167.47824096679688,0.568634033203125,-10.535110473632812,53.46488952636719
ISPY2_435313,-184.98350524902344,-16.233505249023438,-126.82510375976562,41.924896240234375,-13.005447387695312,51.99455261230469
ISPY2_986734,2.314427375793457,170.36997652053833,-189.06563258171082,-21.010083436965942,106.57023620605469,170.5702362060547
ISPY2_804979,-183.54799276590347,-15.530694961547852,-64.86450070142746,103.15279710292816,-19.295096397399902,45.50490617752075
ISPY2_277848,1.4786957502365112,169.63199824094772,-98.78679901361465,69.36650347709656,-63.07499694824219,0.9250030517578125
ISPY2_150547,-158.4720103740692,9.742494106292725,-143.59800386428833,24.61650061607361,-63.14900207519531,0.8509979248046875
ISPY2_877463,-175.3297119140625,-6.5797119140625,-84.88584899902344,83.86415100097656,-71.0814197063446,-6.0814220905303955
DUKE_045,-19.921799957752228,148.0954978466034,-98.85139346122742,69.1659043431282,-66.3290023803711,-2.3290023803710938
ISPY2_823618,-17.876266479492188,150.8737335205078,-137.11710357666016,31.632896423339844,-17.533294677734375,47.466705322265625
ISPY2_766301,25.535699605941772,193.68900209665298,-113.34950250387192,54.803799986839294,-21.660301208496094,42.339698791503906
ISPY2_473468,20.658202409744263,188.73999679088593,-49.615792870521545,118.46600151062012,-106.92410135269165,-42.124098777770996
DUKE_265,-20.964731648344422,147.82990785446898,-151.7282032117245,17.066436221848193,29.737168550491333,94.63716995716095
ISPY1_1127,-171.10000610351562,-3.100006103515625,-104.1624984741211,64.5875015258789,-42.6875,21.375
ISPY2_264678,-11.31250685453415,156.7283992767334,-94.75270581245422,73.28820031881332,-41.72449827194214,23.075504302978516
DUKE_012,-161.99440169334412,6.485002160072327,-123.68281424045563,44.796589612960815,-37.39621829986572,27.403874397277832
ISPY2_479417,18.567597448825836,186.58489525318146,-85.19269734621048,82.82460045814514,-21.979896545410156,42.020103454589844
DUKE_148,-166.6904935836792,1.3504125475883484,-108.88420414924622,59.15670198202133,-47.255897521972656,16.744102478027344
ISPY2_220664,-164.8520050048828,3.2729949951171875,-82.4010009765625,85.7239990234375,-58.624003887176514,6.175998687744141
ISPY2_342959,-19.658203125,148.564453125,-105.13250732421875,63.09014892578125,-52.570228576660156,11.429771423339844
DUKE_260,-127.97759872674942,40.46759337186813,-107.75088649988174,60.69430559873581,10.03680419921875,74.03680419921875
ISPY2_580541,16.782490253448486,184.82339638471603,-145.0881066918373,22.952799439430237,-61.94099974632263,4.059001684188843
ISPY2_803677,-181.71499633789062,-13.589996337890625,-110.23600006103516,57.888999938964844,-42.98510265350342,21.814899921417236
ISPY2_974618,-174.25000542402267,-6.209099292755127,-103.27940917015076,64.76149696111679,-62.202003479003906,2.7979965209960938
ISPY2_127675,-151.61760902404785,16.86179482936859,-95.52020287513733,72.95920097827911,-36.85140132904053,27.948601245880127
ISPY2_654064,-152.29959577322006,15.866006314754486,-115.2568051815033,52.90879690647125,4.3927001953125,69.19270277023315
ISPY2_425173,-7.3450018763542175,160.808300614357,-105.15869909524918,62.994603395462036,-29.063003540039062,34.93699645996094
DUKE_441,-192.9572936296463,-24.93999582529068,-62.51778566837311,105.49951213598251,-29.52410125732422,34.47589874267578
DUKE_444,-174.41869986057281,-6.377793729305267,-115.09071379899979,52.95019233226776,-22.236732959747314,42.563140869140625
ISPY2_233832,5.625000008074553,173.67187500807455,-90.64788818359375,77.39898681640625,-28.307510375976562,35.69248962402344
DUKE_607,-161.34049827093352,7.454141231879872,-61.93679857775942,106.85784085581327,-8.570213317871094,55.429786682128906
DUKE_677,-156.30889809131622,11.708399713039398,-76.99389094114304,91.02340686321259,-54.37779998779297,9.622200012207031
ISPY2_847272,36.374092638492584,204.41499876976013,-64.80160892009735,103.2392972111702,-67.39239811897278,-1.3923966884613037
ISPY2_188700,-2.529419422149658,165.66645193099976,-109.42388725280762,58.7719841003418,-18.922805786132812,45.07719421386719
DUKE_530,1.6816018223762512,169.69889962673187,-89.55399358272552,78.4633042216301,7.52459716796875,71.52459716796875
ISPY2_347516,-2.5839996337890625,165.54100036621094,-147.5081000002101,20.616899999789894,12.188003540039062,77.18800354003906
ISPY2_783771,35.35560876131058,203.3729065656662,-111.44339799880981,56.57389980554581,22.584994792938232,87.38499736785889
ISPY2_687288,-141.7985382080078,26.424118041992188,-81.72341918945312,86.49923706054688,24.807693481445312,88.80769348144531
ISPY2_814299,28.358503580093384,196.57300806045532,-119.70050477981567,48.513999700546265,15.486000061035156,79.48600006103516
ISPY2_559263,14.779495239257812,182.8263702392578,-52.600669860839844,115.44620513916016,-58.15137481689453,5.848625183105469
ISPY2_789497,-30.712554931640625,138.03744506835938,-124.68977355957031,44.06022644042969,-35.73206329345703,28.26793670654297
ISPY2_572016,-2.6518707275390625,166.09812927246094,-133.74319458007812,35.006805419921875,-17.41728973388672,46.58271026611328
ISPY2_738041,-175.5749969482422,-7.4499969482421875,-118.31500244140625,49.80999755859375,-70.90509796142578,-6.905097961425781
DUKE_071,-149.22630620002747,18.790991604328156,-136.12439489364624,31.89290291070938,-49.47540283203125,14.52459716796875
ISPY2_485637,-194.29519820213318,-25.626502513885498,-158.44159603118896,10.227099657058716,-90.01268792152405,-26.012605905532837
DUKE_694,-176.84270548820496,-8.801799356937408,-110.82411509752274,57.21679103374481,41.78975546360016,105.78990042209625
ISPY2_778527,-42.32058471441269,126.01274460554123,-110.04641139507294,58.28691792488098,-58.54319763183594,5.4568023681640625
ISPY2_345907,-186.84299963712692,-18.8257018327713,-99.80100005865097,68.21629774570465,-31.39299774169922,32.60700225830078
ISPY2_735673,25.746296167373657,193.76359397172928,-123.25049751996994,44.76680028438568,23.287999629974365,88.08800220489502
ISPY2_845663,-22.547497987747192,145.78149724006653,-93.34949851036072,74.979496717453,-74.75800323486328,-10.758003234863281
ISPY1_1017,-3.600006103515625,164.39999389648438,-115.5875015258789,53.162498474121094,-18.71875,45.34375
ISPY2_999264,-5.555999755859375,162.56900024414062,-74.03200149536133,94.09299850463867,-32.858304023742676,31.94169855117798
ISPY2_130892,-12.075990319252014,156.14480715990067,-148.6811973452568,19.539600133895874,-83.2121033668518,-18.212105751037598
NACT_07,-140.10000610351562,27.899993896484375,-110.20625305175781,57.84062194824219,-44.34375,20.34375
ISPY1_1002,-164.10000610351562,3.899993896484375,-91.35624694824219,77.39375305175781,-31.1875,32.875
ISPY2_146987,1.3349992036819458,169.5006012916565,-133.41740548610687,34.748196601867676,-37.14900207519531,26.850997924804688
DUKE_009,-159.02119928598404,8.996098518371582,-73.43389350175858,94.58340430259705,-40.25452959537506,24.645429611206055
ISPY2_196024,13.351798176765442,181.392704308033,-88.39040315151215,79.6505029797554,-34.59490180015564,31.405099630355835
ISPY1_1025,-0.900005578994751,169.29999089241028,-90.70625305175781,78.04374694824219,-48.4375,15.625
ISPY2_202535,-168.49298095703125,-0.36798095703125,-121.8349609375,46.2900390625,-25.403717041015625,38.596282958984375
DUKE_345,-143.63099789619446,24.58350658416748,-92.82150053977966,75.39300394058228,-19.743698120117188,44.25630187988281
ISPY2_804233,-173.9454067349434,-5.904500603675842,-88.229807138443,79.81109899282455,-30.433900117874146,35.56610131263733
ISPY2_824350,35.79910349845886,203.81640130281448,-136.98899799585342,31.028299808502197,26.822998046875,90.822998046875
DUKE_663,-29.91420716047287,138.10309064388275,-105.6215991973877,62.395698606967926,-2.1462230682373047,61.853899002075195
ISPY2_345460,8.585651397705078,176.63252639770508,-137.22747802734375,30.81939697265625,125.48995971679688,189.48995971679688
ISPY2_293142,16.69189578294754,184.7328019142151,-170.78360617160797,-2.7427000403404236,-67.4760046005249,-2.676002025604248
DUKE_879,-5.145296335220337,163.24380362033844,-115.60890686511993,52.78019309043884,27.57322120666504,92.57308173179626
ISPY2_489194,2.9201950430870056,170.96110117435455,-103.4177057147026,64.62320041656494,-59.543699502944946,6.456301927566528
ISPY2_494022,19.046208262443542,187.315434217453,-118.14102172851562,50.128204226493835,-35.305694580078125,29.694305419921875
DUKE_386,13.474581181614933,182.2245758518081,-79.40526418004958,89.34473042092117,-63.03523254394531,1.8647688627243042
ISPY2_268937,-153.28546142578125,14.93719482421875,-98.80950927734375,69.41314697265625,-43.75926208496094,20.240737915039062
ISPY2_238790,53.04105615615845,221.08793115615845,-196.28594970703125,-28.23907470703125,-49.97119903564453,14.028800964355469
ISPY2_306401,-188.29580175876617,-19.81639790534973,-85.89800298213959,82.58140087127686,-55.75129985809326,10.248701572418213
ISPY2_115638,7.670055389404297,176.00338470935822,-73.89967250823975,94.43365681171417,-22.331303119659424,42.56869828701019
ISPY1_1227,-126.19999432563782,44.00000214576721,-89.5250015258789,79.2249984741211,-69.875,-5.1875
ISPY2_188091,-168.93614196777344,-0.8892669677734375,-62.802093505859375,105.24478149414062,-101.33898162841797,-37.33898162841797
DUKE_869,23.340898394584656,191.49420088529587,-61.45581042766571,106.6974920630455,29.17085635662079,93.17097079753876
ISPY2_618717,13.05310195684433,181.07039976119995,-46.731094658374786,121.28620314598083,-21.67310070991516,43.12690186500549
ISPY2_586091,-169.79171466827393,-1.7508085370063782,-36.12380236387253,131.91710376739502,-66.92900228500366,-2.128999710083008
ISPY2_277888,-194.53509855270386,-25.774296760559082,-93.0115037560463,75.74929803609848,-40.61679553985596,24.183207035064697
ISPY2_117707,23.187347412109375,191.66390991210938,-27.031158447265625,141.44540405273438,21.30030059814453,85.30030059814453
DUKE_831,-1.8260983228683472,166.2148078083992,-110.40471071004868,57.63619542121887,-19.88006591796875,45.019970655441284
ISPY2_287300,5.714996337890625,173.83999633789062,-89.04499816894531,79.08000183105469,-35.92900085449219,28.070999145507812
ISPY2_345483,-150.51585465669632,17.71330863237381,-106.46284353733063,61.7663197517395,23.86869788169861,88.76869928836823
ISPY2_231633,18.370493173599243,186.58499765396118,-78.9525043964386,89.26200008392334,-19.486297607421875,44.513702392578125
ISPY2_922872,-160.13800179958344,7.879296004772186,-67.14359724521637,100.87370055913925,31.810999870300293,96.61100244522095
ISPY2_484894,17.938287675380707,185.97919380664825,-80.81990522146225,87.2210009098053,8.131997108459473,74.13199853897095
ISPY2_726091,-13.8890380859375,154.8609619140625,-75.71987915039062,93.03012084960938,13.176079034805298,77.97608160972595
DUKE_338,-35.385101675987244,132.63219612836838,-84.23389202356339,83.78340578079224,-59.37779998779297,4.622200012207031
ISPY2_622688,-157.22640991210938,11.252993941307068,-75.11920976638794,93.3601940870285,-33.07799434661865,31.722008228302002
DUKE_907,27.502265211327202,195.9844137739825,-76.89846317249211,91.58368532105068,-23.12408983707428,41.77591156959534
ISPY2_683896,-198.28125,-30.234375,-58.05255126953125,109.99432373046875,-77.44068145751953,-13.440681457519531
ISPY2_109623,5.608996331691742,173.82979381084442,-117.66419911384583,50.556598365306854,-63.78309631347656,0.2169036865234375
NACT_62,15.800003051757812,183.8000030517578,-93.6937484741211,74.3531265258789,-37.0625,27.625
ISPY1_1199,-169.4503631591797,-1.4503631591796875,-85.60891723632812,82.43795776367188,-57.65625,7.03125
ISPY2_609897,-204.74799370765686,-36.41899847984314,-105.30249619483948,63.02649903297424,-45.41230010986328,18.58769989013672
ISPY2_283070,-2.7940149903297424,165.53931432962418,-142.03011894226074,26.303210377693176,-23.78998565673828,40.21001434326172
ISPY2_549172,13.61572265625,182.36572265625,-89.55534362792969,79.19465637207031,-48.38804626464844,16.611953735351562
ISPY2_831848,46.334201753139496,214.37510788440704,-133.95630413293839,34.08460199832916,-33.28269696235657,32.71730446815491
DUKE_873,-0.4167039394378662,168.3440978527069,-134.2146937251091,34.546108067035675,7.678117752075195,72.47805595397949
ISPY2_179369,-162.86570131778717,5.151596486568451,-100.67129510641098,67.34600269794464,-38.90509796142578,25.09490203857422
ISPY1_1090,-6.0604424476623535,163.0644989013672,-123.91450500488281,44.83549499511719,-26.138999938964844,37.923500061035156
DUKE_568,-4.986383911874477,163.7636107583187,-71.24697003397739,97.50302456699339,-23.27760636806488,41.622395038604736
DUKE_185,-5.034898161888123,163.00600796937943,-148.77581810951233,19.26508802175522,-17.81799292564392,47.082008481025696
ISPY2_564701,-0.6774024963378906,167.65592682361603,-116.58015841245651,51.753170907497406,-20.237930297851562,43.76206970214844
ISPY2_865416,18.181458353996277,186.80124634504318,-183.61204475164413,-14.992256760597229,-34.25990295410156,29.740097045898438
ISPY2_829491,15.252023100852966,183.48119354248047,-144.4492616057396,23.77990883588791,-25.762782096862793,39.137219309806824
ISPY2_220471,-9.280653417110443,159.05267590284348,-131.2732630968094,37.06006622314453,-4.049064636230469,59.95093536376953
ISPY2_677910,-150.46875,17.578125,-51.68659210205078,116.36028289794922,-58.77239990234375,5.22760009765625
DUKE_356,24.06798190780016,192.55013047045549,-51.227920152974804,117.254228340568,-24.98021924495697,39.91978216171265
DUKE_832,5.7604082226753235,173.91371071338654,-76.03059720993042,92.12270528078079,-46.91943025588989,17.880533695220947
ISPY2_712276,-185.45599365234375,-17.33099365234375,-138.3000030517578,29.824996948242188,-39.16100263595581,25.638999938964844
ISPY2_311455,15.270498752593994,183.4238012433052,-73.87080389261246,94.28249859809875,-30.188003540039062,33.81199645996094
DUKE_001,-13.955006391023625,152.30347825908058,-60.411624288561086,108.33837031240967,-4.837961025446191,66.20207866503824
DUKE_535,9.532003581523895,178.29280537366867,-109.48929649591446,59.271505296230316,-40.726529598236084,24.073434352874756
NACT_42,9.200005412101746,179.19999527931213,-96.64375305175781,71.40312194824219,-1.453125,63.234375
DUKE_360,-116.31900250911713,52.160401344299316,-125.9742089509964,42.505194902420044,-40.502065658569336,24.29787254333496
DUKE_830,-176.54132342448793,-8.0591748618326,-91.87424266104861,76.6079058324942,-40.40557098388672,23.59442901611328
ISPY2_597907,-14.927992463111877,153.3720030784607,-155.6019183397293,12.698077201843262,-9.140846252441406,55.859153747558594
ISPY2_411684,21.33680021762848,189.3540980219841,-79.32269775867462,88.694600045681,-31.570995092391968,33.22900748252869
ISPY2_660534,-167.99889707565308,0.154405415058136,-114.29710555076599,53.85619693994522,-37.000999450683594,26.999000549316406
ISPY1_1230,-40.39285159111023,128.12559747695923,-113.30494689941406,55.05442810058594,-36.31053924560547,27.75196075439453
ISPY2_211408,-153.86559575796127,14.151702046394348,-63.259898126125336,104.75739967823029,-43.98869490623474,20.811307668685913
ISPY2_430441,-11.390838623046875,156.77322387695312,-79.84478759765625,88.31927490234375,-100.19624328613281,-36.19624328613281
ISPY2_771151,-173.4202880859375,-5.3734130859375,-86.987548828125,81.059326171875,7.21307373046875,71.21307373046875
ISPY2_889225,-9.813858032226562,158.93614196777344,-117.12886047363281,51.62113952636719,-21.006248474121094,42.993751525878906
ISPY2_356399,-184.34949231147766,-16.18799579143524,-126.96679508686066,41.19470143318176,34.1252019405365,98.92520451545715
ISPY2_793155,9.990234375,178.212890625,-94.21431732177734,74.00833892822266,-87.92243957519531,-23.922439575195312
ISPY2_834418,-167.98490357398987,0.05600255727767944,-179.12340700626373,-11.082500874996185,-17.243202209472656,46.756797790527344
ISPY1_1185,-125.50000286102295,43.90000081062317,-126.68281316757202,41.32508850097656,-61.5938515663147,3.0936827659606934
ISPY2_245655,-172.01988220214844,-3.2698822021484375,-148.92340087890625,19.82659912109375,-42.83320069313049,21.96680188179016
ISPY2_125418,-158.203125,9.9609375,-99.16370391845703,69.00035858154297,-111.88535237312317,-46.88535475730896
ISPY2_981461,-166.19122314453125,2.287034511566162,-164.31276327371597,4.165494382381439,123.13554382324219,187.1355438232422
DUKE_687,-4.007195174694061,164.0337109565735,-109.46640467643738,58.57450145483017,2.0586719512939453,66.95846939086914
ISPY2_649198,7.27739143371582,175.44145393371582,-159.59336853027344,8.570693969726562,-55.325440406799316,9.674557209014893
ISPY2_928170,12.016591846942902,180.05749797821045,-68.26270294189453,99.77820318937302,-22.14609408378601,43.853907346725464
ISPY2_500826,-184.55960756540298,-16.518701434135437,-75.0043078660965,93.03659826517105,11.856301546096802,77.85630297660828
ISPY1_1198,-17.77418065071106,152.2259976863861,-144.22949981689453,23.81737518310547,-51.63584899902344,13.051651000976562
DUKE_688,21.69799703359604,190.4587988257408,-142.97760212421417,25.783199667930603,-24.196212768554688,40.60387992858887
ISPY2_687733,-190.39700317382812,-22.272003173828125,-136.41429996490479,31.710700035095215,-58.75,6.25
NACT_54,-183.00000071525574,-13.59999704360962,-192.625,-24.1875,-49.484375,14.96875
DUKE_672,-149.22759479284286,18.813311338424683,-104.12081527709961,63.92009085416794,-53.92660450935364,10.873398065567017
ISPY1_1001,13.899993896484375,181.89999389648438,-129.25,39.5,-40.875,23.1875
